SKEWS FOR SHAPE PARAMETERS
1.5707638371505315 #1539, triangle 513
1.5708637817626527 #1540, triangle 514
1.5708062298749315 #1541, triangle 514
1.57082711486428 #1542, triangle 514
1.5708041688722838 #1543, triangle 515
1.570811485584531 #1544, triangle 515
1.5708133097817794 #1545, triangle 515
1.570806852315791 #1546, triangle 516
1.5707987978790912 #1547, triangle 516
1.5707928065766241 #1548, triangle 516
1.5707687102230026 #1549, triangle 517
1.5709927332468312 #1550, triangle 517
1.5708891841621864 #1551, triangle 517
1.5707982746340963 #1552, triangle 518
1.5707990154410252 #1553, triangle 518
1.5707984160136796 #1554, triangle 518
1.5709141671524263 #1555, triangle 519
1.5707591173966207 #1556, triangle 519
1.5710481770530418 #1557, triangle 519
1.5708718186108677 #1558, triangle 520
1.5707837257856445 #1559, triangle 520
1.5708303205990923 #1560, triangle 520
1.569606707567987 #1561, triangle 521
1.5704390401532604 #1562, triangle 521
1.5704106249229655 #1563, triangle 521
1.5704439958817442 #1564, triangle 522
1.5704185056749562 #1565, triangle 522
1.5696272444907016 #1566, triangle 522
1.5704317322087131 #1567, triangle 523
1.5696674857438266 #1568, triangle 523
1.5704560146489095 #1569, triangle 523
1.5704515439788487 #1570, triangle 524
1.5704238185099189 #1571, triangle 524
1.5696476719495907 #1572, triangle 524
1.5704414668666695 #1573, triangle 525
1.569682139338419 #1574, triangle 525
1.5704554781589184 #1575, triangle 525
1.5708190884263604 #1576, triangle 526
1.5707473780269066 #1577, triangle 526
1.5707890816204297 #1578, triangle 526
1.5704144918073508 #1579, triangle 527
1.5698324223364901 #1580, triangle 527
1.570617366258023 #1581, triangle 527
1.5707980851287682 #1582, triangle 528
1.5707984237401917 #1583, triangle 528
1.5707977943231746 #1584, triangle 528
#The minimum value is 1.569598142490216, which is in quad 1283 {(0.552867, -0.542247)(0.57902, -0.44138700000000003)(0.585249, -0.4075756666666667)(0.575287, -0.44110000000000005)}, which is in triangle 428 {(0.552867, -0.542247)(0.605173, -0.340527)(0.597707, -0.339953)}
#The maximum value is 1.5718427571831004, which is in quad 890 {(0.6295934999999999, -0.600867)(0.6568933333333332, -0.6192603333333334)(0.63218, -0.5991470000000001)(0.552867, -0.542247)}, which is in triangle 297 {(0.552867, -0.542247)(0.70632, -0.659487)(0.711493, -0.656047)}
#The mean average is 1.5708043398742733

