ASPECT RATIOS FOR SHAPE PARAMETERS
1.1028691762884069 #779, triangle 260
1.0324990537871037 #780, triangle 260
1.0152153308165597 #781, triangle 261
1.022801444249204 #782, triangle 261
1.0192557870639267 #783, triangle 261
1.0418642963067257 #784, triangle 262
1.022472102409402 #785, triangle 262
1.0335519729053266 #786, triangle 262
1.0305750729187741 #787, triangle 263
1.0453634137750105 #788, triangle 263
1.02654252882805 #789, triangle 263
1.1295053797204264 #790, triangle 264
1.1133299292314949 #791, triangle 264
1.0223327531773214 #792, triangle 264
1.015806009517712 #793, triangle 265
1.028665515146813 #794, triangle 265
1.0259435557456285 #795, triangle 265
1.1119927930332025 #796, triangle 266
1.1496466740337434 #797, triangle 266
1.0706994877089853 #798, triangle 266
1.1277995300861712 #799, triangle 267
1.0449353886564967 #800, triangle 267
1.095477951203085 #801, triangle 267
1.0328890378786562 #802, triangle 268
1.0536332226560916 #803, triangle 268
1.0337224210192661 #804, triangle 268
1.0229060598027508 #805, triangle 269
1.0199625140524686 #806, triangle 269
1.0318676016451023 #807, triangle 269
1.015725691022297 #808, triangle 270
1.0828136837591182 #809, triangle 270
1.073164014390952 #810, triangle 270
1.1087343093071973 #811, triangle 271
1.0709505725748367 #812, triangle 271
1.147665855279832 #813, triangle 271
1.1218348155347453 #814, triangle 272
1.1565253980576908 #815, triangle 272
1.2425948186287978 #816, triangle 272
1.0427882087884355 #817, triangle 273
1.0450062849852033 #818, triangle 273
1.0725218479814722 #819, triangle 273
1.0432117470613085 #820, triangle 274
1.0390835994544878 #821, triangle 274
1.011754317681997 #822, triangle 274
1.0847970777963107 #823, triangle 275
1.0885435642449706 #824, triangle 275
1.030644105993381 #825, triangle 275
1.159115240364761 #826, triangle 276
1.0174558144252392 #827, triangle 276
1.146140137989515 #828, triangle 276
1.0527144755516145 #829, triangle 277
1.0293513197877966 #830, triangle 277
1.0353556786813782 #831, triangle 277
1.0857446095968672 #832, triangle 278
1.1404172912867137 #833, triangle 278
1.1842987775270741 #834, triangle 278
1.145151982984061 #835, triangle 279
1.1942205826260603 #836, triangle 279
1.0676123301541691 #837, triangle 279
1.052293368201634 #838, triangle 280
1.096094603764738 #839, triangle 280
1.059897004284727 #840, triangle 280
1.0617283575596688 #841, triangle 281
1.0781484059903856 #842, triangle 281
1.0255527909302973 #843, triangle 281
1.0693673331059437 #844, triangle 282
1.0129863272421642 #845, triangle 282
1.062465724477751 #846, triangle 282
1.011004060612582 #847, triangle 283
1.0880937767947667 #848, triangle 283
1.0815882540287682 #849, triangle 283
1.0438634482405567 #850, triangle 284
1.0640621449657341 #851, triangle 284
1.0321885691206734 #852, triangle 284
1.0420874042249553 #853, triangle 285
1.1084081173262408 #854, triangle 285
1.0956480839018037 #855, triangle 285
1.1196284669403436 #856, triangle 286
1.1289021202467209 #857, triangle 286
1.0128849923330843 #858, triangle 286
1.1090506217754617 #859, triangle 287
1.0999834606764962 #860, triangle 287
1.0133440288744937 #861, triangle 287
1.1489053354720031 #862, triangle 288
1.1263585602334465 #863, triangle 288
1.0306700752774534 #864, triangle 288
1.086432913107714 #865, triangle 289
1.0440386016073775 #866, triangle 289
1.1178001682442993 #867, triangle 289
1.0384264012133833 #868, triangle 290
1.109526168809022 #869, triangle 290
1.1374613079702163 #870, triangle 290
1.0135713498438337 #871, triangle 291
1.0145057689938979 #872, triangle 291
1.0117878336080302 #873, triangle 291
1.1508647611943421 #874, triangle 292
1.1896049011124668 #875, triangle 292
1.0841380530516915 #876, triangle 292
1.131541384431231 #877, triangle 293
1.0626062724478218 #878, triangle 293
1.09794845895577 #879, triangle 293
1.0117397059403892 #880, triangle 294
1.1260632941646322 #881, triangle 294
1.1176899782874703 #882, triangle 294
1.0645313842051607 #883, triangle 295
1.0548968769044642 #884, triangle 295
1.0172341177219766 #885, triangle 295
1.0325084190608813 #886, triangle 296
1.0771192278095805 #887, triangle 296
1.066213281122422 #888, triangle 296
1.0741505388155113 #889, triangle 297
1.1077193875160098 #890, triangle 297
1.1502688773718432 #891, triangle 297
1.141707929164894 #892, triangle 298
1.1337892756033308 #893, triangle 298
1.0107606330017291 #894, triangle 298
1.013871470979216 #895, triangle 299
1.0222545879015728 #896, triangle 299
1.020466944610109 #897, triangle 299
1.0710927063700122 #898, triangle 300
1.1210661899376424 #899, triangle 300
1.070595886891832 #900, triangle 300
1.1312029352407782 #901, triangle 301
1.148962678767629 #902, triangle 301
1.0573880029585696 #903, triangle 301
1.0775839241599543 #904, triangle 302
1.0739184355347782 #905, triangle 302
1.1301743444881809 #906, triangle 302
1.0739948967915174 #907, triangle 303
1.1221198818141351 #908, triangle 303
1.159958756831546 #909, triangle 303
1.0167443511272198 #910, triangle 304
1.01676892645348 #911, triangle 304
1.0225598992412117 #912, triangle 304
1.0413276031617442 #913, triangle 305
1.1068994543615382 #914, triangle 305
1.0946468382757775 #915, triangle 305
1.0280143347898067 #916, triangle 306
1.1040514162838642 #917, triangle 306
1.0845882945670848 #918, triangle 306
1.0352598911781434 #919, triangle 307
1.0708909921270369 #920, triangle 307
1.0480686396869692 #921, triangle 307
1.0354716290175723 #922, triangle 308
1.2131551954792716 #923, triangle 308
1.1875554383462952 #924, triangle 308
1.0883278312274396 #925, triangle 309
1.0426833201868395 #926, triangle 309
1.1187717405216062 #927, triangle 309
1.021505842838116 #928, triangle 310
1.0218632979120623 #929, triangle 310
1.012790012344062 #930, triangle 310
1.1003380463824506 #931, triangle 311
1.0174425496321036 #932, triangle 311
1.1124985200854665 #933, triangle 311
1.0375986575555438 #934, triangle 312
1.0543403436560532 #935, triangle 312
1.0282930396497614 #936, triangle 312
1.081236890980672 #937, triangle 313
1.05588599813056 #938, triangle 313
1.0379378608256609 #939, triangle 313
1.1475051191570862 #940, triangle 314
1.1158775959049845 #941, triangle 314
1.0433390993256055 #942, triangle 314
1.120875202501044 #943, triangle 315
1.044287593213152 #944, triangle 315
1.1282526940580055 #945, triangle 315
1.1209497041884082 #946, triangle 316
1.1123348928403027 #947, triangle 316
1.2009456261480986 #948, triangle 316
1.0079823506866379 #949, triangle 317
1.1853328303155737 #950, triangle 317
1.1909892338610697 #951, triangle 317
1.0222310214895212 #952, triangle 318
1.1416890013571577 #953, triangle 318
1.1581675192453809 #954, triangle 318
1.0145790860744486 #955, triangle 319
1.0124994575814013 #956, triangle 319
1.0126582697707942 #957, triangle 319
1.026089827272065 #958, triangle 320
1.0703127933705339 #959, triangle 320
1.0539947758961616 #960, triangle 320
1.1229221986546623 #961, triangle 321
1.1412068765201786 #962, triangle 321
1.2282351451396294 #963, triangle 321
1.141658224178695 #964, triangle 322
1.1734705977722795 #965, triangle 322
1.0433157050346247 #966, triangle 322
1.0434249866195202 #967, triangle 323
1.080517321770729 #968, triangle 323
1.0548914385041737 #969, triangle 323
1.2092113201840546 #970, triangle 324
1.0688611468917424 #971, triangle 324
1.2050844975148158 #972, triangle 324
1.0952974121857963 #973, triangle 325
1.0827272937596908 #974, triangle 325
1.0383632062786061 #975, triangle 325
1.152511542438943 #976, triangle 326
1.0198462773901569 #977, triangle 326
1.1378114204437335 #978, triangle 326
1.0128894232155528 #979, triangle 327
1.0340401460002138 #980, triangle 327
1.0298918879872256 #981, triangle 327
1.1627050422754623 #982, triangle 328
1.1921809907874263 #983, triangle 328
1.0402420641922336 #984, triangle 328
1.0575159463211767 #985, triangle 329
1.103099856659658 #986, triangle 329
1.1447067223662797 #987, triangle 329
1.0188883954178223 #988, triangle 330
1.03122752088485 #989, triangle 330
1.0248501679088342 #990, triangle 330
1.0456455713530144 #991, triangle 331
1.0834797511170737 #992, triangle 331
1.115911334597604 #993, triangle 331
1.0287213756373856 #994, triangle 332
1.0265051021281277 #995, triangle 332
1.0154635939519547 #996, triangle 332
1.0657231863367465 #997, triangle 333
1.0554148122467621 #998, triangle 333
1.0292949386056278 #999, triangle 333
1.0575631589221315 #1000, triangle 334
1.0497633118009497 #1001, triangle 334
1.0917729025329583 #1002, triangle 334
1.0349000603343659 #1003, triangle 335
1.0597288015657884 #1004, triangle 335
1.0749417388349711 #1005, triangle 335
1.1034254539471997 #1006, triangle 336
1.0511193088889927 #1007, triangle 336
1.1233587522778177 #1008, triangle 336
1.2348319889762724 #1009, triangle 337
1.247071331868959 #1010, triangle 337
1.0192143454222968 #1011, triangle 337
1.2252036845945162 #1012, triangle 338
1.1147057010895989 #1013, triangle 338
1.1581261570806842 #1014, triangle 338
1.0737666298701456 #1015, triangle 339
1.0404759510648278 #1016, triangle 339
1.0911151800761172 #1017, triangle 339
1.0486504603707727 #1018, triangle 340
1.0241288367982095 #1019, triangle 340
1.0550870816133384 #1020, triangle 340
1.1026424625313938 #1021, triangle 341
1.1598654816944316 #1022, triangle 341
1.0869003924979148 #1023, triangle 341
1.1357649414059534 #1024, triangle 342
1.149953141707948 #1025, triangle 342
1.0191748187196334 #1026, triangle 342
1.0140199853744631 #1027, triangle 343
1.0110988185090175 #1028, triangle 343
1.014089630910318 #1029, triangle 343
1.092115967200413 #1030, triangle 344
1.0313527562537068 #1031, triangle 344
1.1143542861430111 #1032, triangle 344
1.1781160473224586 #1033, triangle 345
1.0773372472605431 #1034, triangle 345
1.2334375540214602 #1035, triangle 345
1.0300831002351052 #1036, triangle 346
1.0175165501954708 #1037, triangle 346
1.0253300773338596 #1038, triangle 346
1.0461253780206488 #1039, triangle 347
1.0706317248068178 #1040, triangle 347
1.094857545577752 #1041, triangle 347
1.0931159718152668 #1042, triangle 348
1.1373875388715131 #1043, triangle 348
1.0615747510600515 #1044, triangle 348
1.114703823732471 #1045, triangle 349
1.1014644644873954 #1046, triangle 349
1.0441864987202216 #1047, triangle 349
1.0038243905059392 #1048, triangle 350
1.2039214892237673 #1049, triangle 350
1.2060753780345403 #1050, triangle 350
1.0880120094088863 #1051, triangle 351
1.1663951617151709 #1052, triangle 351
1.203747600837923 #1053, triangle 351
1.0542180111618018 #1054, triangle 352
1.0384418829611122 #1055, triangle 352
1.0303880209800589 #1056, triangle 352
1.0371771300756043 #1057, triangle 353
1.1121717683556585 #1058, triangle 353
1.108444006492219 #1059, triangle 353
1.1712416620466606 #1060, triangle 354
1.1048371519374238 #1061, triangle 354
1.0926712910018752 #1062, triangle 354
1.035180437124791 #1063, triangle 355
1.02803671361281 #1064, triangle 355
1.0515212718673403 #1065, triangle 355
1.2334471843420347 #1066, triangle 356
1.2210405377101565 #1067, triangle 356
1.0186417761543782 #1068, triangle 356
1.2743300984591333 #1069, triangle 357
1.1986457341900494 #1070, triangle 357
1.1081377546790854 #1071, triangle 357
1.0721189156021864 #1072, triangle 358
1.1702321485358373 #1073, triangle 358
1.140212118038705 #1074, triangle 358
1.2716686893460258 #1075, triangle 359
1.0597586344894165 #1076, triangle 359
1.310549944793985 #1077, triangle 359
1.2144552858939972 #1078, triangle 360
1.1223779773018216 #1079, triangle 360
1.1302827877100776 #1080, triangle 360
1.0582990437388387 #1081, triangle 361
1.0307270342063362 #1082, triangle 361
1.0395458238799562 #1083, triangle 361
1.1371957966720507 #1084, triangle 362
1.0247454980619797 #1085, triangle 362
1.1191150463516144 #1086, triangle 362
1.341310388980614 #1087, triangle 363
1.3306950207604789 #1088, triangle 363
1.0257516276132415 #1089, triangle 363
1.0446673415899665 #1090, triangle 364
1.0976155381154546 #1091, triangle 364
1.0766141268047713 #1092, triangle 364
1.0715694025958409 #1093, triangle 365
1.0659943565527785 #1094, triangle 365
1.1164453173762043 #1095, triangle 365
1.145997770125575 #1096, triangle 366
1.1454811576553092 #1097, triangle 366
1.04529678323139 #1098, triangle 366
1.0743584412963654 #1099, triangle 367
1.1130221479964106 #1100, triangle 367
1.0608167939732593 #1101, triangle 367
1.2230691562092293 #1102, triangle 368
1.0905639566061875 #1103, triangle 368
1.242563994256466 #1104, triangle 368
1.0593467853363783 #1105, triangle 369
1.155471466407808 #1106, triangle 369
1.1378386430245209 #1107, triangle 369
1.0665707644958409 #1108, triangle 370
1.52847507955966 #1109, triangle 370
1.509308182713476 #1110, triangle 370
1.1289963123748246 #1111, triangle 371
1.1055473444525838 #1112, triangle 371
1.032433131169724 #1113, triangle 371
1.0572989726585187 #1114, triangle 372
1.087191971036715 #1115, triangle 372
1.1282136373692706 #1116, triangle 372
1.0817994906400528 #1117, triangle 373
1.0907972071064633 #1118, triangle 373
1.0347619073800693 #1119, triangle 373
1.1348360361978316 #1120, triangle 374
1.0335320111257247 #1121, triangle 374
1.1595483558250237 #1122, triangle 374
1.1366584086477391 #1123, triangle 375
1.1148856901958777 #1124, triangle 375
1.0298645305670437 #1125, triangle 375
1.1156189693576528 #1126, triangle 376
1.0938844975932085 #1127, triangle 376
1.1758746491915386 #1128, triangle 376
1.0852130967748792 #1129, triangle 377
1.0636767129567828 #1130, triangle 377
1.0417991967855884 #1131, triangle 377
1.0280470827043535 #1132, triangle 378
1.0655519329086383 #1133, triangle 378
1.0570071594159791 #1134, triangle 378
1.0562337084801088 #1135, triangle 379
1.123921465158469 #1136, triangle 379
1.1428166556678137 #1137, triangle 379
1.1196743677788035 #1138, triangle 380
1.0707223085320687 #1139, triangle 380
1.0691895455787062 #1140, triangle 380
1.0611220048725623 #1141, triangle 381
1.0655645960720659 #1142, triangle 381
1.1084795096911613 #1143, triangle 381
1.089547365945847 #1144, triangle 382
1.1853471333881067 #1145, triangle 382
1.1209621382066333 #1146, triangle 382
1.0438216582962787 #1147, triangle 383
1.1276731074680946 #1148, triangle 383
1.1207432722570019 #1149, triangle 383
1.3200498015534765 #1150, triangle 384
1.0244817855758532 #1151, triangle 384
1.330638908574104 #1152, triangle 384
1.1059031504375063 #1153, triangle 385
1.123289253156489 #1154, triangle 385
1.0242170928811718 #1155, triangle 385
1.1078150108489622 #1156, triangle 386
1.146093370665371 #1157, triangle 386
1.2228833519553577 #1158, triangle 386
1.059716274752705 #1159, triangle 387
1.165621225144441 #1160, triangle 387
1.2089030213487597 #1161, triangle 387
1.0457071370370061 #1162, triangle 388
1.0897946904620592 #1163, triangle 388
1.0642543718975037 #1164, triangle 388
1.12294240208466 #1165, triangle 389
1.0655405004052747 #1166, triangle 389
1.0813624587243897 #1167, triangle 389
1.449721955240542 #1168, triangle 390
1.4792756643322675 #1169, triangle 390
1.0706447201158846 #1170, triangle 390
1.6979376262793209 #1171, triangle 391
1.1142146619726134 #1172, triangle 391
1.6706519847377752 #1173, triangle 391
1.0432492474071011 #1174, triangle 392
1.1581147993446603 #1175, triangle 392
1.1897971497512512 #1176, triangle 392
1.214748116545426 #1177, triangle 393
1.2145803402233153 #1178, triangle 393
1.3586639397347606 #1179, triangle 393
1.322532727278358 #1180, triangle 394
1.0785748061228437 #1181, triangle 394
1.3705682310454965 #1182, triangle 394
1.1315933643812919 #1183, triangle 395
1.4242090658238187 #1184, triangle 395
1.4976133271846994 #1185, triangle 395
1.435371299146853 #1186, triangle 396
1.3895244104376032 #1187, triangle 396
1.084641583647886 #1188, triangle 396
1.3594176233203288 #1189, triangle 397
1.4753615950757428 #1190, triangle 397
1.1869403531370624 #1191, triangle 397
1.0978834397736035 #1192, triangle 398
1.4356098846747458 #1193, triangle 398
1.379832533389276 #1194, triangle 398
1.048100085765115 #1195, triangle 399
1.2465122131207116 #1196, triangle 399
1.212723867988216 #1197, triangle 399
1.0061370009987665 #1198, triangle 400
1.1569692787716896 #1199, triangle 400
1.1523813605612567 #1200, triangle 400
1.0503468390249604 #1201, triangle 401
1.2887709985360052 #1202, triangle 401
1.2554619525814716 #1203, triangle 401
1.1141629904308563 #1204, triangle 402
1.2562222276657744 #1205, triangle 402
1.3330708331639751 #1206, triangle 402
1.02625706121561 #1207, triangle 403
1.1354666744858115 #1208, triangle 403
1.116323174091634 #1209, triangle 403
1.451343095805706 #1210, triangle 404
1.4805021809520296 #1211, triangle 404
1.0703532992322335 #1212, triangle 404
1.4254468818725592 #1213, triangle 405
1.1560393719543618 #1214, triangle 405
1.42670242869959 #1215, triangle 405
1.3437960773580946 #1216, triangle 406
1.3529252927673325 #1217, triangle 406
1.025253004497104 #1218, triangle 406
1.0733917282094214 #1219, triangle 407
1.1444699111185594 #1220, triangle 407
1.091817987442295 #1221, triangle 407
1.713277675588694 #1222, triangle 408
1.7506563595721039 #1223, triangle 408
1.139948399203935 #1224, triangle 408
1.256173831727269 #1225, triangle 409
1.280054419024283 #1226, triangle 409
1.4379317588631693 #1227, triangle 409
1.3127628460218337 #1228, triangle 410
1.1215108513412222 #1229, triangle 410
1.229516457587742 #1230, triangle 410
1.1972948438071949 #1231, triangle 411
1.0112210419908285 #1232, triangle 411
1.1893356098913672 #1233, triangle 411
1.0619991352360172 #1234, triangle 412
1.2148560098143222 #1235, triangle 412
1.1700471101247387 #1236, triangle 412
1.1766638330158057 #1237, triangle 413
1.1795905851234518 #1238, triangle 413
1.0041056931028967 #1239, triangle 413
1.120349887860476 #1240, triangle 414
1.123486962090564 #1241, triangle 414
1.040096649982757 #1242, triangle 414
1.1341796458274245 #1243, triangle 415
1.1759928229629795 #1244, triangle 415
1.0573074437179206 #1245, triangle 415
1.163434698786113 #1246, triangle 416
1.2203614277931247 #1247, triangle 416
1.0792010044052633 #1248, triangle 416
1.1349576812117328 #1249, triangle 417
1.131109627309083 #1250, triangle 417
1.2275191763526583 #1251, triangle 417
1.083989612323612 #1252, triangle 418
1.1077405956425168 #1253, triangle 418
1.033819256573617 #1254, triangle 418
1.1204605969787993 #1255, triangle 419
1.1026309187016254 #1256, triangle 419
1.0488845037420214 #1257, triangle 419
1.0441619316032233 #1258, triangle 420
1.134014968532471 #1259, triangle 420
1.1664207100720858 #1260, triangle 420
1.1209661535984572 #1261, triangle 421
1.0763805394694688 #1262, triangle 421
1.1761847035457107 #1263, triangle 421
1.0344813326379791 #1264, triangle 422
1.0562054497655116 #1265, triangle 422
1.0351961809975527 #1266, triangle 422
1.096076925863389 #1267, triangle 423
1.0773245590232439 #1268, triangle 423
1.151607729747703 #1269, triangle 423
1.1125752060830358 #1270, triangle 424
1.1087505712622927 #1271, triangle 424
1.1888542369540993 #1272, triangle 424
1.1001390191317473 #1273, triangle 425
1.0719144126957825 #1274, triangle 425
1.1519372266738725 #1275, triangle 425
1.0493458004277032 #1276, triangle 426
1.025782973818147 #1277, triangle 426
1.0386283946676975 #1278, triangle 426
1.1176876342295836 #1279, triangle 427
1.0452865499433186 #1280, triangle 427
1.1271111618369585 #1281, triangle 427
1.1496342390015803 #1282, triangle 428
1.190008323675136 #1283, triangle 428
1.0553384157703656 #1284, triangle 428
1.1732209999479395 #1285, triangle 429
1.0229404637401025 #1286, triangle 429
1.1562289111242592 #1287, triangle 429
1.0141110497798278 #1288, triangle 430
1.274201132602821 #1289, triangle 430
1.2673487144192017 #1290, triangle 430
1.1328722099260025 #1291, triangle 431
1.0431769402859927 #1292, triangle 431
1.1293386820560576 #1293, triangle 431
1.1340019722082262 #1294, triangle 432
1.1866959040030136 #1295, triangle 432
1.0727243203996095 #1296, triangle 432
1.0376174178335529 #1297, triangle 433
1.0212654367074137 #1298, triangle 433
1.0297375084229239 #1299, triangle 433
1.1521394937969367 #1300, triangle 434
1.0163484307662043 #1301, triangle 434
1.1400100068945598 #1302, triangle 434
1.0780576132882167 #1303, triangle 435
1.0581734956614144 #1304, triangle 435
1.0388701333055825 #1305, triangle 435
1.0505972472398994 #1306, triangle 436
1.028266588920926 #1307, triangle 436
1.036706686347927 #1308, triangle 436
1.095822939526271 #1309, triangle 437
1.0402592160392707 #1310, triangle 437
1.080642958480046 #1311, triangle 437
1.0625913336025163 #1312, triangle 438
1.187606570135044 #1313, triangle 438
1.1814418824290445 #1314, triangle 438
1.078954668426889 #1315, triangle 439
1.0069840611714576 #1316, triangle 439
1.0758340687695758 #1317, triangle 439
1.1227806689135909 #1318, triangle 440
1.1057860670144448 #1319, triangle 440
1.049002327313368 #1320, triangle 440
1.0247851208664411 #1321, triangle 441
1.1613034136852847 #1322, triangle 441
1.142945508454723 #1323, triangle 441
1.1666325095724719 #1324, triangle 442
1.1552793514922761 #1325, triangle 442
1.0152608129745937 #1326, triangle 442
1.0137322020374924 #1327, triangle 443
1.0852730589555635 #1328, triangle 443
1.076933056575304 #1329, triangle 443
1.032458764503008 #1330, triangle 444
1.019345738333178 #1331, triangle 444
1.0257885265557445 #1332, triangle 444
1.1744173867513703 #1333, triangle 445
1.148251542485192 #1334, triangle 445
1.0355041696441598 #1335, triangle 445
1.058292925861342 #1336, triangle 446
1.1575706525727967 #1337, triangle 446
1.1151976502562904 #1338, triangle 446
1.0678498482636996 #1339, triangle 447
1.0554906629669603 #1340, triangle 447
1.102752874248432 #1341, triangle 447
1.125743821129257 #1342, triangle 448
1.1718682569164658 #1343, triangle 448
1.08321749744047 #1344, triangle 448
1.0424232370452997 #1345, triangle 449
1.075138756830759 #1346, triangle 449
1.0941740783109744 #1347, triangle 449
1.0109180538185427 #1348, triangle 450
1.1872952578804912 #1349, triangle 450
1.195074678736523 #1350, triangle 450
1.013883898196454 #1351, triangle 451
1.0971134894059889 #1352, triangle 451
1.106483481622062 #1353, triangle 451
1.0591945719142042 #1354, triangle 452
1.0650036107485432 #1355, triangle 452
1.0118553322392763 #1356, triangle 452
1.0937276244180103 #1357, triangle 453
1.0389786663619374 #1358, triangle 453
1.066958835893235 #1359, triangle 453
1.0615176748062174 #1360, triangle 454
1.0970419085350485 #1361, triangle 454
1.0512536963893422 #1362, triangle 454
1.0519643756504793 #1363, triangle 455
1.134912293613562 #1364, triangle 455
1.1458335899230383 #1365, triangle 455
1.0781359221256774 #1366, triangle 456
1.154424841018854 #1367, triangle 456
1.10779658717846 #1368, triangle 456
1.1002031096511176 #1369, triangle 457
1.0989824732408504 #1370, triangle 457
1.003048434541431 #1371, triangle 457
1.0366430348101199 #1372, triangle 458
1.077013256848635 #1373, triangle 458
1.0600027349491576 #1374, triangle 458
1.0985289885316634 #1375, triangle 459
1.0487038753503786 #1376, triangle 459
1.064705463044973 #1377, triangle 459
1.199409283205526 #1378, triangle 460
1.0707425837250535 #1379, triangle 460
1.1481686441667973 #1380, triangle 460
1.0754012014667946 #1381, triangle 461
1.0860940273879525 #1382, triangle 461
1.016937372076332 #1383, triangle 461
1.072128524496935 #1384, triangle 462
1.0887363837539066 #1385, triangle 462
1.1349871557065354 #1386, triangle 462
1.0381982360031818 #1387, triangle 463
1.0565608643962916 #1388, triangle 463
1.030357310197903 #1389, triangle 463
1.037180687932226 #1390, triangle 464
1.0829390333926243 #1391, triangle 464
1.058020164944478 #1392, triangle 464
1.0258709747873753 #1393, triangle 465
1.0141996174310615 #1394, triangle 465
1.0246376188699262 #1395, triangle 465
1.0216211638737165 #1396, triangle 466
1.0144598519502503 #1397, triangle 466
1.0188216021855605 #1398, triangle 466
1.0452905715095722 #1399, triangle 467
1.0510317495093973 #1400, triangle 467
1.0796656870405998 #1401, triangle 467
1.0789456629509244 #1402, triangle 468
1.086444568836365 #1403, triangle 468
1.0124871033961953 #1404, triangle 468
1.0213477937510285 #1405, triangle 469
1.044145843094408 #1406, triangle 469
1.0486710361492253 #1407, triangle 469
1.0359127103234236 #1408, triangle 470
1.1092904834738455 #1409, triangle 470
1.0839909104612397 #1410, triangle 470
1.0459285344515532 #1411, triangle 471
1.1058848338174316 #1412, triangle 471
1.139198182594217 #1413, triangle 471
1.0243501517375138 #1414, triangle 472
1.0787661834434146 #1415, triangle 472
1.0952236631346883 #1416, triangle 472
1.0393711012388225 #1417, triangle 473
1.0666279733000856 #1418, triangle 473
1.041221114361093 #1419, triangle 473
1.085828328118596 #1420, triangle 474
1.104796293251245 #1421, triangle 474
1.0272798743274705 #1422, triangle 474
1.035021724585289 #1423, triangle 475
1.0334674980605367 #1424, triangle 475
1.0091312351019783 #1425, triangle 475
1.0443856507394886 #1426, triangle 476
1.0284163212829962 #1427, triangle 476
1.061766394011848 #1428, triangle 476
1.0779522984998875 #1429, triangle 477
1.045716284196078 #1430, triangle 477
1.0996860172461789 #1431, triangle 477
1.1274313592391663 #1432, triangle 478
1.0942359336481071 #1433, triangle 478
1.0611512995515813 #1434, triangle 478
1.7574538319791326 #1435, triangle 479
1.6344920081290268 #1436, triangle 479
1.253100929423161 #1437, triangle 479
1.1973581282617372 #1438, triangle 480
1.421102855879043 #1439, triangle 480
1.3457300488467918 #1440, triangle 480
1.7704758291647091 #1441, triangle 481
1.1558214390841168 #1442, triangle 481
1.724486150957297 #1443, triangle 481
1.0934156676725015 #1444, triangle 482
1.0544440556990025 #1445, triangle 482
1.056507381493046 #1446, triangle 482
1.315708234393737 #1447, triangle 483
1.7785711299503943 #1448, triangle 483
1.6139895022480453 #1449, triangle 483
1.194006938890225 #1450, triangle 484
1.184087694516189 #1451, triangle 484
1.0137462163040778 #1452, triangle 484
1.415752510013995 #1453, triangle 485
1.2101938781979003 #1454, triangle 485
1.4735048832181632 #1455, triangle 485
1.2164122800302961 #1456, triangle 486
1.1701872023516007 #1457, triangle 486
1.0640213282240008 #1458, triangle 486
1.063743980305085 #1459, triangle 487
1.0282370953088584 #1460, triangle 487
1.0707162111981374 #1461, triangle 487
1.1562679280451795 #1462, triangle 488
1.1471628205516706 #1463, triangle 488
1.0540840119514143 #1464, triangle 488
1.0347604804931063 #1465, triangle 489
1.0252808191899627 #1466, triangle 489
1.0203195929444786 #1467, triangle 489
1.4159699215676758 #1468, triangle 490
1.5802443715594823 #1469, triangle 490
1.2739101911818156 #1470, triangle 490
1.2615677015330273 #1471, triangle 491
1.2754021768742325 #1472, triangle 491
1.0233503827898998 #1473, triangle 491
1.224989459220381 #1474, triangle 492
1.0242165800840677 #1475, triangle 492
1.2080837517443352 #1476, triangle 492
1.1192883738320178 #1477, triangle 493
1.1996884182487382 #1478, triangle 493
1.2828033221577535 #1479, triangle 493
1.1487406202293502 #1480, triangle 494
1.130701957297994 #1481, triangle 494
1.2349709172065415 #1482, triangle 494
1.1775026538158526 #1483, triangle 495
1.0463239247486305 #1484, triangle 495
1.211082825401417 #1485, triangle 495
1.1763041347426346 #1486, triangle 496
1.092928197769397 #1487, triangle 496
1.1096636977739505 #1488, triangle 496
1.035420246612552 #1489, triangle 497
1.1347347083962633 #1490, triangle 497
1.109009154533473 #1491, triangle 497
1.2029366060545605 #1492, triangle 498
1.295632708524038 #1493, triangle 498
1.427171103979762 #1494, triangle 498
1.07113467589565 #1495, triangle 499
1.0682452641574112 #1496, triangle 499
1.0255727114214594 #1497, triangle 499
1.2239890520493455 #1498, triangle 500
1.0979373848321232 #1499, triangle 500
1.250549620484707 #1500, triangle 500
1.0603017235062193 #1501, triangle 501
1.0511708400156534 #1502, triangle 501
1.0927175154568722 #1503, triangle 501
1.4690170985038962 #1504, triangle 502
1.265523890833828 #1505, triangle 502
1.299043663265301 #1506, triangle 502
1.1450380049301474 #1507, triangle 503
1.1071054856007625 #1508, triangle 503
1.2213593058032046 #1509, triangle 503
1.3551631157285005 #1510, triangle 504
1.1612052037449514 #1511, triangle 504
1.2468900423996983 #1512, triangle 504
1.543191175610976 #1513, triangle 505
1.0785042222303218 #1514, triangle 505
1.565846182398638 #1515, triangle 505
1.3879044396277553 #1516, triangle 506
1.2292003933659263 #1517, triangle 506
1.475780128295393 #1518, triangle 506
1.1368970741259465 #1519, triangle 507
1.247986468884629 #1520, triangle 507
1.1592540858575675 #1521, triangle 507
1.269627101951212 #1522, triangle 508
1.1986531865607133 #1523, triangle 508
1.101156498590634 #1524, triangle 508
1.2495630330102268 #1525, triangle 509
1.1562964189551976 #1526, triangle 509
1.1326291000073379 #1527, triangle 509
1.1589873982659733 #1528, triangle 510
1.1371224974430585 #1529, triangle 510
1.0296098546385581 #1530, triangle 510
1.0550784084888798 #1531, triangle 511
1.1552852074657634 #1532, triangle 511
1.195426801075906 #1533, triangle 511
1.0788524205586787 #1534, triangle 512
