ASPECT RATIOS FOR JACOBIAN
-0.9201174186011943 #765, triangle 255
1.15518150536994 #766, triangle 256
1.074436474640802 #767, triangle 256
-0.7525467064833699 #768, triangle 256
1.637321847955498 #769, triangle 257
1.091781069712478 #770, triangle 257
-0.7925336814992956 #771, triangle 257
1.3278856846175302 #772, triangle 258
1.1486609042775564 #773, triangle 258
-0.7105764798476513 #774, triangle 258
1.0915425588454144 #775, triangle 259
1.3456387402081134 #776, triangle 259
-0.9158669474338286 #777, triangle 259
1.5111891480000745 #778, triangle 260
1.0751974880966602 #779, triangle 260
-0.7853027155299346 #780, triangle 260
1.1722426017862038 #781, triangle 261
1.742790082945897 #782, triangle 261
-0.5962604897679045 #783, triangle 261
1.012307890942733 #784, triangle 262
1.1611627682094723 #785, triangle 262
-0.9984328052867987 #786, triangle 262
1.2127479566708326 #787, triangle 263
1.7580974613364144 #788, triangle 263
-0.6250214900722816 #789, triangle 263
1.3518159001048884 #790, triangle 264
2.385898929710934 #791, triangle 264
-0.8905427377554066 #792, triangle 264
1.1875630432008055 #793, triangle 265
1.6613723978411912 #794, triangle 265
-0.5761540611264879 #795, triangle 265
1.3595142032072418 #796, triangle 266
1.1118841809600006 #797, triangle 266
-0.7238113205623051 #798, triangle 266
1.941982078034233 #799, triangle 267
1.0335847032953502 #800, triangle 267
-0.8594686059459956 #801, triangle 267
1.048313134193268 #802, triangle 268
1.2270874452930651 #803, triangle 268
-0.9533265998497851 #804, triangle 268
1.2089373881932068 #805, triangle 269
1.4176025425018082 #806, triangle 269
-0.3828040666869068 #807, triangle 269
1.304602593616963 #808, triangle 270
1.026710505025004 #809, triangle 270
-0.7911280394353991 #810, triangle 270
1.0909830038874186 #811, triangle 271
1.3396072873075742 #812, triangle 271
-0.8965735184228119 #813, triangle 271
1.1307618055314792 #814, triangle 272
1.5396955645220898 #815, triangle 272
-0.8409015053817361 #816, triangle 272
1.0650074378619552 #817, triangle 273
1.0705735971779944 #818, triangle 273
-0.8990062914878201 #819, triangle 273
1.201101025404123 #820, triangle 274
1.9978769541098662 #821, triangle 274
-0.6704124632869567 #822, triangle 274
1.4890173889770626 #823, triangle 275
1.058582398516054 #824, triangle 275
-0.801566213610654 #825, triangle 275
2.4357305119683628 #826, triangle 276
1.0165695805236532 #827, triangle 276
-0.8981315311469544 #828, triangle 276
1.8565721929836243 #829, triangle 277
1.0074982195459488 #830, triangle 277
-0.8461073275437363 #831, triangle 277
1.315337510222229 #832, triangle 278
1.278042251536803 #833, triangle 278
-0.6022693201869788 #834, triangle 278
1.4694074531006105 #835, triangle 279
2.2790416466005987 #836, triangle 279
-0.9734595822396185 #837, triangle 279
1.414351782656395 #838, triangle 280
1.0464268306749 #839, triangle 280
-0.7714391918727077 #840, triangle 280
1.0158391007478145 #841, triangle 281
1.0859258988777665 #842, triangle 281
-0.9593248140705287 #843, triangle 281
2.215392047868793 #844, triangle 282
1.0168849096617683 #845, triangle 282
-0.8640476994994266 #846, triangle 282
1.0284792735782555 #847, triangle 283
1.271165640957803 #848, triangle 283
-0.985745763357004 #849, triangle 283
1.233484117250439 #850, triangle 284
1.9068823424021528 #851, triangle 284
-0.6835945034069899 #852, triangle 284
1.3093406726331478 #853, triangle 285
1.5845707896807304 #854, triangle 285
-0.6564171004311502 #855, triangle 285
1.3346545371772158 #856, triangle 286
2.8896506791718286 #857, triangle 286
-0.8981212509401656 #858, triangle 286
1.0269942767997189 #859, triangle 287
1.1044636194470414 #860, triangle 287
-0.9974649259852036 #861, triangle 287
1.3475609756097522 #862, triangle 288
3.34297023990765 #863, triangle 288
-0.9713095014332075 #864, triangle 288
1.1478898710918826 #865, triangle 289
1.3623307086614262 #866, triangle 289
-0.565158844945394 #867, triangle 289
1.0555901321672372 #868, triangle 290
1.0333247801810501 #869, triangle 290
-0.76695682332587 #870, triangle 290
1.1551696407525893 #871, triangle 291
1.628124509374505 #872, triangle 291
-0.531876122652919 #873, triangle 291
1.2821769531706082 #874, triangle 292
1.1607547094184758 #875, triangle 292
-0.702049165571061 #876, triangle 292
1.0946786215758009 #877, triangle 293
1.271535651212646 #878, triangle 293
-0.9273326578404127 #879, triangle 293
1.1242475477664367 #880, triangle 294
1.0595735425235135 #881, triangle 294
-0.7487894520118297 #882, triangle 294
1.0093033023761715 #883, triangle 295
1.1552960529360636 #884, triangle 295
-0.9875390298193657 #885, triangle 295
1.0467084918175136 #886, triangle 296
1.0511512379369976 #887, triangle 296
-0.9158014466418745 #888, triangle 296
1.237596311252454 #889, triangle 297
1.4025585447304845 #890, triangle 297
-0.6290572005974784 #891, triangle 297
1.0793692952168596 #892, triangle 298
1.1545479297298893 #893, triangle 298
-0.9953569401734269 #894, triangle 298
1.0340525198527208 #895, triangle 299
1.1480231821669333 #896, triangle 299
-0.947540253704266 #897, triangle 299
1.315942068795017 #898, triangle 300
1.945474596979113 #899, triangle 300
-0.7612677500034332 #900, triangle 300
1.3907967652032613 #901, triangle 301
1.122350035140859 #902, triangle 301
-0.7431266483108429 #903, triangle 301
1.2289076077926786 #904, triangle 302
1.303382707440619 #905, triangle 302
-0.5319252424984133 #906, triangle 302
1.2691385561235065 #907, triangle 303
1.372152536595245 #908, triangle 303
-0.6288857970216497 #909, triangle 303
1.6335071473523333 #910, triangle 304
1.0367246692902201 #911, triangle 304
-0.8580256661049501 #912, triangle 304
1.0563926637960621 #913, triangle 305
1.003535090358859 #914, triangle 305
-0.8955688059105178 #915, triangle 305
1.4049832610723998 #916, triangle 306
1.0298447925732557 #917, triangle 306
-0.7370403264792178 #918, triangle 306
1.0584807258359028 #919, triangle 307
1.2197996544269436 #920, triangle 307
-0.9792304939856206 #921, triangle 307
1.024202522997599 #922, triangle 308
1.475991677353974 #923, triangle 308
-0.9342990432193936 #924, triangle 308
1.1679316544904095 #925, triangle 309
1.2808230000914713 #926, triangle 309
-0.5124613995914434 #927, triangle 309
1.062042975105836 #928, triangle 310
1.138576480317645 #929, triangle 310
-0.9712684814849115 #930, triangle 310
2.1678742285021793 #931, triangle 311
1.0270431315444644 #932, triangle 311
-0.931185379573564 #933, triangle 311
1.2304810826611055 #934, triangle 312
1.7653686789930667 #935, triangle 312
-0.6372212196927725 #936, triangle 312
1.5039880394079068 #937, triangle 313
1.0850487961040725 #938, triangle 313
-0.8931572822371453 #939, triangle 313
1.0807222806144012 #940, triangle 314
1.1617922485863574 #941, triangle 314
-0.9644628034503457 #942, triangle 314
1.0946670605543598 #943, triangle 315
1.3095073083332531 #944, triangle 315
-0.9071916753894465 #945, triangle 315
1.1653726322331586 #946, triangle 316
1.110467835411422 #947, triangle 316
-0.8106095713597615 #948, triangle 316
1.1509981224316435 #949, triangle 317
1.0715175746644965 #950, triangle 317
-0.6663762072890248 #951, triangle 317
1.0207727801975073 #952, triangle 318
1.4321119991518807 #953, triangle 318
-0.9311846117367122 #954, triangle 318
1.0195672193526595 #955, triangle 319
1.195550232851994 #956, triangle 319
-0.9513152475380549 #957, triangle 319
1.0873708109201554 #958, triangle 320
1.4540944511111513 #959, triangle 320
-0.346972379122849 #960, triangle 320
1.2028314205708008 #961, triangle 321
1.0033755768236434 #962, triangle 321
-0.7195614912758403 #963, triangle 321
1.0165585164441007 #964, triangle 322
1.009632275707192 #965, triangle 322
-0.9585296444858689 #966, triangle 322
1.2708477683272201 #967, triangle 323
1.7085809595612762 #968, triangle 323
-0.656680282298065 #969, triangle 323
1.0152394696879965 #970, triangle 324
1.121691190086933 #971, triangle 324
-0.7990844190152174 #972, triangle 324
1.011752088020463 #973, triangle 325
1.371010401260302 #974, triangle 325
-0.44478813939099476 #975, triangle 325
1.0766006524952851 #976, triangle 326
1.0169765972511056 #977, triangle 326
-0.3239006639729753 #978, triangle 326
1.040440128622065 #979, triangle 327
1.1844309677961755 #980, triangle 327
-0.9766236774430723 #981, triangle 327
1.520138794507954 #982, triangle 328
2.1799877727530563 #983, triangle 328
-0.9498134133156583 #984, triangle 328
1.048123515354512 #985, triangle 329
1.3761382537847757 #986, triangle 329
-0.9194405137513082 #987, triangle 329
1.1706703026282115 #988, triangle 330
1.9340474678063155 #989, triangle 330
-0.6483002337001122 #990, triangle 330
1.0280659837151462 #991, triangle 331
1.316594627992647 #992, triangle 331
-0.9401871503219501 #993, triangle 331
1.8977816417215592 #994, triangle 332
1.023598080316337 #995, triangle 332
-0.8372854483242139 #996, triangle 332
1.8501263319784533 #997, triangle 333
1.0156268421085208 #998, triangle 333
-0.8077430222440305 #999, triangle 333
1.1838457529963493 #1000, triangle 334
1.4745401422297544 #1001, triangle 334
-0.5763517101141279 #1002, triangle 334
1.2025274355605446 #1003, triangle 335
1.6533692667131479 #1004, triangle 335
-0.6281425033519064 #1005, triangle 335
1.0785849691023983 #1006, triangle 336
1.3073535679393573 #1007, triangle 336
-0.9154758725796014 #1008, triangle 336
1.6135797535797582 #1009, triangle 337
2.9275428903751872 #1010, triangle 337
-0.7290625405963584 #1011, triangle 337
1.1952583734485822 #1012, triangle 338
1.3664938549634496 #1013, triangle 338
-0.8631772527234481 #1014, triangle 338
1.0440167914266967 #1015, triangle 339
1.2723376870310543 #1016, triangle 339
-0.9494632287727595 #1017, triangle 339
1.183631872397476 #1018, triangle 340
1.8382510899096822 #1019, triangle 340
-0.5823040837231555 #1020, triangle 340
1.2490163532384528 #1021, triangle 341
1.121148238072619 #1022, triangle 341
-0.7280224297750862 #1023, triangle 341
1.3867354162971874 #1024, triangle 342
2.623797455260078 #1025, triangle 342
-0.9385384488556858 #1026, triangle 342
1.6068764003418479 #1027, triangle 343
1.0355094156381262 #1028, triangle 343
-0.8716964543474268 #1029, triangle 343
1.1347531295838358 #1030, triangle 344
1.3140736022928272 #1031, triangle 344
-0.5369059809446404 #1032, triangle 344
1.1870622429889155 #1033, triangle 345
1.0895939437656268 #1034, triangle 345
-0.4033080424164155 #1035, triangle 345
1.1926747801292972 #1036, triangle 346
1.651109742785967 #1037, triangle 346
-0.5206168484947978 #1038, triangle 346
1.1956653514464295 #1039, triangle 347
1.687336179135782 #1040, triangle 347
-0.6493492952055807 #1041, triangle 347
1.3410669689195158 #1042, triangle 348
2.1971049471807977 #1043, triangle 348
-0.8240556767966292 #1044, triangle 348
1.6551164945724413 #1045, triangle 349
1.0744439576299534 #1046, triangle 349
-0.7741644112422857 #1047, triangle 349
1.2073831555834664 #1048, triangle 350
1.091827278245344 #1049, triangle 350
-0.6570584699383859 #1050, triangle 350
1.3877390958934963 #1051, triangle 351
1.2585174555681025 #1052, triangle 351
-0.5983962218919116 #1053, triangle 351
1.1183473217332016 #1054, triangle 352
1.3213848258927419 #1055, triangle 352
-0.3135096664151375 #1056, triangle 352
1.2876054132068304 #1057, triangle 353
1.6118975372885145 #1058, triangle 353
-0.6741343484258557 #1059, triangle 353
1.517832238433104 #1060, triangle 354
1.161527767656976 #1061, triangle 354
-0.894632392398444 #1062, triangle 354
1.9324005646433973 #1063, triangle 355
1.0498322178509432 #1064, triangle 355
-0.9091599227275118 #1065, triangle 355
1.133894636390057 #1066, triangle 356
1.0984575489795683 #1067, triangle 356
-0.9667619302916908 #1068, triangle 356
1.1709471475432671 #1069, triangle 357
1.1155787901773595 #1070, triangle 357
-0.8984133320027913 #1071, triangle 357
1.3353115600036047 #1072, triangle 358
1.8711616968406037 #1073, triangle 358
-0.7764465716557749 #1074, triangle 358
1.1198519563536848 #1075, triangle 359
1.4869332945220433 #1076, triangle 359
-0.2871225403418042 #1077, triangle 359
1.1808771728562018 #1078, triangle 360
1.3489080191806024 #1079, triangle 360
-0.8838028644435648 #1080, triangle 360
1.0869921193429921 #1081, triangle 361
1.1406448697760274 #1082, triangle 361
-0.9287864881854457 #1083, triangle 361
1.0860794675491314 #1084, triangle 362
1.062123048878431 #1085, triangle 362
-0.29366462638002255 #1086, triangle 362
1.1534280760057773 #1087, triangle 363
1.0178045631584083 #1088, triangle 363
-0.9675156245925404 #1089, triangle 363
1.2781557395950658 #1090, triangle 364
1.7393186346316112 #1091, triangle 364
-0.6879976446556622 #1092, triangle 364
1.0503073616065353 #1093, triangle 365
1.3111665172945892 #1094, triangle 365
-0.9310768711371359 #1095, triangle 365
1.5551648038001349 #1096, triangle 366
1.1201679678717298 #1097, triangle 366
-0.7257057805742941 #1098, triangle 366
1.4883373205741666 #1099, triangle 367
1.0629178246997324 #1100, triangle 367
-0.740811402339285 #1101, triangle 367
1.2185150883692202 #1102, triangle 368
1.4494879244547978 #1103, triangle 368
-0.8123181048024957 #1104, triangle 368
1.337085599487723 #1105, triangle 369
1.6665822061447577 #1106, triangle 369
-0.7345930817967357 #1107, triangle 369
1.0341148637580566 #1108, triangle 370
3.0699937332649725 #1109, triangle 370
-0.8881667712916584 #1110, triangle 370
1.3028980397286227 #1111, triangle 371
3.5682073958986718 #1112, triangle 371
-0.9202265645826582 #1113, triangle 371
1.039048513290115 #1114, triangle 372
1.3019334628356696 #1115, triangle 372
-0.9198498090844357 #1116, triangle 372
1.51768100925637 #1117, triangle 373
1.0563050823856608 #1118, triangle 373
-0.7888905785904428 #1119, triangle 373
1.1639850081307617 #1120, triangle 374
1.0234156991738155 #1121, triangle 374
-0.824928898497843 #1122, triangle 374
1.0626841773396811 #1123, triangle 375
1.13506960572736 #1124, triangle 375
-0.9779382007968268 #1125, triangle 375
1.1072669468775405 #1126, triangle 376
1.4058050479697886 #1127, triangle 376
-0.8791915137420308 #1128, triangle 376
1.6931524164199536 #1129, triangle 377
1.0350172190736755 #1130, triangle 377
-0.8191348036858482 #1131, triangle 377
1.041557730157716 #1132, triangle 378
1.0726520990889228 #1133, triangle 378
-0.9206326912064946 #1134, triangle 378
1.2652539909957274 #1135, triangle 379
1.538015116069862 #1136, triangle 379
-0.6733249690853722 #1137, triangle 379
1.0736199587071322 #1138, triangle 380
1.2244959390235355 #1139, triangle 380
-0.9520685781357691 #1140, triangle 380
1.0411493159300405 #1141, triangle 381
1.3199318478065463 #1142, triangle 381
-0.9443967146344139 #1143, triangle 381
1.1131220604496244 #1144, triangle 382
1.1401843949593984 #1145, triangle 382
-0.7123393968184301 #1146, triangle 382
1.3004861954053857 #1147, triangle 383
1.6377194353021955 #1148, triangle 383
-0.697962792319382 #1149, triangle 383
-0.16943667205529303 #1150, triangle 384
1.0475371756437541 #1151, triangle 384
-0.8983936221010053 #1152, triangle 384
-0.041890005342893694 #1153, triangle 385
1.2604324274080672 #1154, triangle 385
-0.9373104992243659 #1155, triangle 385
1.007418167397998 #1156, triangle 386
1.2107996957317533 #1157, triangle 386
-0.5186816429829809 #1158, triangle 386
1.0859483049647751 #1159, triangle 387
1.2223452797107528 #1160, triangle 387
-0.802936238676506 #1161, triangle 387
1.2189433221009809 #1162, triangle 388
1.0461848013315096 #1163, triangle 388
-0.9640269716299849 #1164, triangle 388
1.0231214623066742 #1165, triangle 389
1.0197045446961512 #1166, triangle 389
-0.9077445612954752 #1167, triangle 389
1.187127227714322 #1168, triangle 390
1.3711395194925893 #1169, triangle 390
-0.8670847953925085 #1170, triangle 390
5.1969019796674525 #1171, triangle 391
1.0784878253314205 #1172, triangle 391
-0.8899535020350909 #1173, triangle 391
1.2009534517652052 #1174, triangle 392
1.0013267020327625 #1175, triangle 392
-0.6547410551760086 #1176, triangle 392
1.5378705835020663 #1177, triangle 393
1.259874509378409 #1178, triangle 393
-0.7476423373557124 #1179, triangle 393
1.0779616935288978 #1180, triangle 394
2.177811279278722 #1181, triangle 394
-0.3240023700859137 #1182, triangle 394
1.1214936789490453 #1183, triangle 395
2.5970943971145988 #1184, triangle 395
-0.7750797614752056 #1185, triangle 395
1.9953669959367946 #1186, triangle 396
4.437444763768965 #1187, triangle 396
-0.20358482674710365 #1188, triangle 396
2.5716062220602125 #1189, triangle 397
2.2651734010859084 #1190, triangle 397
5.487026698678273 #1191, triangle 397
1.042056512262578 #1192, triangle 398
1.9733089572211233 #1193, triangle 398
-0.8915454765407009 #1194, triangle 398
1.0367127499035804 #1195, triangle 399
1.6191449309113362 #1196, triangle 399
-0.9602483717566773 #1197, triangle 399
1.0127407361911287 #1198, triangle 400
1.0621532184708065 #1199, triangle 400
-0.6949423115023271 #1200, triangle 400
6.645778752071791 #1201, triangle 401
1.12685503800462 #1202, triangle 401
-0.513935996366345 #1203, triangle 401
-0.06575183548930688 #1204, triangle 402
1.0127850233984905 #1205, triangle 402
-0.5581906061625401 #1206, triangle 402
1.034246758454754 #1207, triangle 403
1.3348801882816141 #1208, triangle 403
-0.9695653319052164 #1209, triangle 403
-0.4334840080965315 #1210, triangle 404
1.7948048096180371 #1211, triangle 404
-0.5587655480318336 #1212, triangle 404
1.1490118846475432 #1213, triangle 405
1.7300395330507419 #1214, triangle 405
-0.8627708896880858 #1215, triangle 405
1.2740810950043886 #1216, triangle 406
1.2991829167408193 #1217, triangle 406
-0.904702526716769 #1218, triangle 406
1.117598922622778 #1219, triangle 407
1.172014046135518 #1220, triangle 407
-0.8741770561420391 #1221, triangle 407
-0.15296341447718537 #1222, triangle 408
2.4722872947652936 #1223, triangle 408
-0.20026926026294534 #1224, triangle 408
2.0283035588010385 #1225, triangle 409
1.3013207730942389 #1226, triangle 409
-0.717929291146211 #1227, triangle 409
1.6368168609467009 #1228, triangle 410
1.102725770269437 #1229, triangle 410
-0.9971270581399309 #1230, triangle 410
1.0303804639758773 #1231, triangle 411
1.2155936901043745 #1232, triangle 411
-0.4148967423851609 #1233, triangle 411
1.0909477874222673 #1234, triangle 412
1.978473062518052 #1235, triangle 412
-0.4688189606068685 #1236, triangle 412
1.506810907672469 #1237, triangle 413
2.316655658551068 #1238, triangle 413
-0.9058284264553208 #1239, triangle 413
1.048081789079247 #1240, triangle 414
1.4302532181059786 #1241, triangle 414
-0.46449883186171226 #1242, triangle 414
2.5701250254844075 #1243, triangle 415
1.2160081297057597 #1244, triangle 415
-0.9483718607973854 #1245, triangle 415
1.0138859715570452 #1246, triangle 416
1.0650851567850401 #1247, triangle 416
-0.9303371805744411 #1248, triangle 416
1.211845113386774 #1249, triangle 417
1.145183178176089 #1250, triangle 417
-0.8011638302783863 #1251, triangle 417
1.000349125880574 #1252, triangle 418
1.0690960749210583 #1253, triangle 418
-0.9543199289995541 #1254, triangle 418
1.007421017376864 #1255, triangle 419
1.160383006146813 #1256, triangle 419
-0.2916844998620959 #1257, triangle 419
1.0509749126107262 #1258, triangle 420
2.405131312067045 #1259, triangle 420
-0.6007885742187516 #1260, triangle 420
2.9936083350266944 #1261, triangle 421
1.0788926196402784 #1262, triangle 421
-0.9863634079996538 #1263, triangle 421
1.2715069515505024 #1264, triangle 422
1.5367712024332405 #1265, triangle 422
-0.513676996856035 #1266, triangle 422
1.1452478150689385 #1267, triangle 423
1.0434021419390325 #1268, triangle 423
-0.8466049031792621 #1269, triangle 423
1.1290154775335897 #1270, triangle 424
2.4050563921341026 #1271, triangle 424
-0.6649917216010102 #1272, triangle 424
1.219799834340294 #1273, triangle 425
1.1995398895595757 #1274, triangle 425
-0.4905770370939997 #1275, triangle 425
1.1807381955192593 #1276, triangle 426
2.2138547175062824 #1277, triangle 426
-0.6893262997266518 #1278, triangle 426
1.1975296627323961 #1279, triangle 427
1.073429882593547 #1280, triangle 427
-0.8133439192317199 #1281, triangle 427
1.0177359163736102 #1282, triangle 428
1.0060343378529748 #1283, triangle 428
-0.9497268445520303 #1284, triangle 428
1.076559799933456 #1285, triangle 429
1.0475922043731511 #1286, triangle 429
-0.25097767930076675 #1287, triangle 429
1.0037714060479332 #1288, triangle 430
1.7651959141899431 #1289, triangle 430
-0.9131165794912454 #1290, triangle 430
1.2368364305194328 #1291, triangle 431
2.3747338180260904 #1292, triangle 431
-0.7789952473315641 #1293, triangle 431
1.6224679816060394 #1294, triangle 432
1.688024135098218 #1295, triangle 432
-0.9431281229057209 #1296, triangle 432
1.0008999422113747 #1297, triangle 433
1.2085553733309067 #1298, triangle 433
-0.9803935227756128 #1299, triangle 433
1.188815541878755 #1300, triangle 434
1.0264106253266483 #1301, triangle 434
-0.8408089523369718 #1302, triangle 434
1.7367448177848186 #1303, triangle 435
1.0266813611796122 #1304, triangle 435
-0.8196723764251248 #1305, triangle 435
1.5675594131018857 #1306, triangle 436
1.0611745884577266 #1307, triangle 436
-0.867043282743111 #1308, triangle 436
1.0557248199847191 #1309, triangle 437
1.236446083445774 #1310, triangle 437
-0.9483312681618218 #1311, triangle 437
1.1058187060251417 #1312, triangle 438
1.1309214463697805 #1313, triangle 438
-0.8386881091130369 #1314, triangle 438
2.055780309565545 #1315, triangle 439
1.015198428191336 #1316, triangle 439
-0.8868656178504095 #1317, triangle 439
1.5233043862481628 #1318, triangle 440
1.0861425354500172 #1319, triangle 440
-0.7967881516749534 #1320, triangle 440
1.0206631016557701 #1321, triangle 441
1.8516758143307104 #1322, triangle 441
-0.4677240524791359 #1323, triangle 441
1.9132100402579704 #1324, triangle 442
1.2012239563698526 #1325, triangle 442
-0.9891328863463827 #1326, triangle 442
1.0596412577451877 #1327, triangle 443
1.8666912277980343 #1328, triangle 443
-0.5379732826715421 #1329, triangle 443
1.1499114967210207 #1330, triangle 444
2.665872851522089 #1331, triangle 444
-0.7086551299840262 #1332, triangle 444
1.391796563251692 #1333, triangle 445
3.504972159046365 #1334, triangle 445
-0.9523624106813872 #1335, triangle 445
1.0364444039848344 #1336, triangle 446
1.5081549056971761 #1337, triangle 446
-0.3677880977272523 #1338, triangle 446
1.3450938273539996 #1339, triangle 447
1.0495500126327517 #1340, triangle 447
-0.7939253252764199 #1341, triangle 447
1.255650042377313 #1342, triangle 448
1.1423361525090752 #1343, triangle 448
-0.7320964969129194 #1344, triangle 448
1.261248878220716 #1345, triangle 449
1.4359136369190078 #1346, triangle 449
-0.5545627738075862 #1347, triangle 449
1.0214174562618605 #1348, triangle 450
2.13077609886755 #1349, triangle 450
-0.5004259624723505 #1350, triangle 450
1.27252304556982 #1351, triangle 451
1.006578717730337 #1352, triangle 451
-0.746874316461784 #1353, triangle 451
1.9705078226518962 #1354, triangle 452
1.101470840617757 #1355, triangle 452
-0.9183989332571358 #1356, triangle 452
1.1303128115863657 #1357, triangle 453
1.1116418088667244 #1358, triangle 453
-0.9089736213539724 #1359, triangle 453
1.335955262058503 #1360, triangle 454
1.6481460664588712 #1361, triangle 454
-0.6462598643198216 #1362, triangle 454
3.5617940271179394 #1363, triangle 455
1.1528594675753143 #1364, triangle 455
-0.9461924400605449 #1365, triangle 455
3.4778903274943525 #1366, triangle 456
1.1857087714566077 #1367, triangle 456
-0.9446509986040391 #1368, triangle 456
1.3363579733927269 #1369, triangle 457
2.001044665334008 #1370, triangle 457
-0.7783774451408105 #1371, triangle 457
1.0386462314914442 #1372, triangle 458
1.0608372164425912 #1373, triangle 458
-0.9207908806976717 #1374, triangle 458
1.0355971707586784 #1375, triangle 459
1.4114665873380927 #1376, triangle 459
-0.5058854578070406 #1377, triangle 459
1.0181362395529512 #1378, triangle 460
1.134828134377991 #1379, triangle 460
-0.32324386617244444 #1380, triangle 460
1.0050811556747046 #1381, triangle 461
1.104718556925078 #1382, triangle 461
-0.9665882493076441 #1383, triangle 461
1.125685521780003 #1384, triangle 462
1.0355417801307492 #1385, triangle 462
-0.8632983479478836 #1386, triangle 462
1.0212324294600825 #1387, triangle 463
1.1129893685081826 #1388, triangle 463
-0.9445507209836206 #1389, triangle 463
1.3761465014729346 #1390, triangle 464
1.0347988635431191 #1391, triangle 464
-0.793342423901919 #1392, triangle 464
1.190018214429724 #1393, triangle 465
1.6064246377096318 #1394, triangle 465
-0.48985503425594695 #1395, triangle 465
1.0128262797796623 #1396, triangle 466
1.2021413064232145 #1397, triangle 466
-0.9609554919671771 #1398, triangle 466
1.243476648713047 #1399, triangle 467
1.3701709029233673 #1400, triangle 467
-0.4570969908734012 #1401, triangle 467
1.3041967201173312 #1402, triangle 468
1.9130160050224803 #1403, triangle 468
-0.7247452994553035 #1404, triangle 468
1.2057704227338626 #1405, triangle 469
1.6113736160783396 #1406, triangle 469
-0.5856681936077668 #1407, triangle 469
1.303077069638936 #1408, triangle 470
1.0478559461305754 #1409, triangle 470
-0.7522719212806881 #1410, triangle 470
1.037526963350998 #1411, triangle 471
1.3911054682535147 #1412, triangle 471
-0.932458059924203 #1413, triangle 471
1.20056343201787 #1414, triangle 472
1.013119084826711 #1415, triangle 472
-0.7959459675581474 #1416, triangle 472
1.073127149270107 #1417, triangle 473
1.502645446768959 #1418, triangle 473
-0.43353942413189556 #1419, triangle 473
1.0091463797411142 #1420, triangle 474
1.085456470779899 #1421, triangle 474
-0.9591855008657266 #1422, triangle 474
1.0105225752685225 #1423, triangle 475
1.1662931872849767 #1424, triangle 475
-0.9645435477027943 #1425, triangle 475
1.1396200844866393 #1426, triangle 476
1.8054178899453588 #1427, triangle 476
-0.6269216301458739 #1428, triangle 476
1.0508668553758096 #1429, triangle 477
1.2879986285654033 #1430, triangle 477
-0.9422411904161782 #1431, triangle 477
1.0044062058764613 #1432, triangle 478
1.1440958615836592 #1433, triangle 478
-0.31722783165494334 #1434, triangle 478
1.4505745025819852 #1435, triangle 479
1.0567636199410557 #1436, triangle 479
-0.8523274632192647 #1437, triangle 479
1.1174175864841938 #1438, triangle 480
1.4017887116006331 #1439, triangle 480
-0.7600683169280399 #1440, triangle 480
4.089551523746083 #1441, triangle 481
1.0676910244515003 #1442, triangle 481
-0.846473791248439 #1443, triangle 481
1.039852361713802 #1444, triangle 482
1.0399256874379956 #1445, triangle 482
-0.9323825031895056 #1446, triangle 482
1.6030155951839808 #1447, triangle 483
18.603296154489687 #1448, triangle 483
-0.41087635988034416 #1449, triangle 483
1.0730119681796046 #1450, triangle 484
1.0866357101372532 #1451, triangle 484
-0.9953037873916353 #1452, triangle 484
1.2591634245844907 #1453, triangle 485
10.941631494580756 #1454, triangle 485
-0.620926849600173 #1455, triangle 485
1.3950522054649042 #1456, triangle 486
1.1924445263321881 #1457, triangle 486
-0.9663982778822858 #1458, triangle 486
1.2844951372555602 #1459, triangle 487
1.0369711088939464 #1460, triangle 487
-0.8496909796710572 #1461, triangle 487
1.0516465366985919 #1462, triangle 488
1.0002255716630317 #1463, triangle 488
10.104187283522737 #1464, triangle 488
1.1874116597192235 #1465, triangle 489
1.8461676583986313 #1466, triangle 489
-0.6176308020852953 #1467, triangle 489
1.2048307842160073 #1468, triangle 490
1.2351790052062772 #1469, triangle 490
-0.9093538129572812 #1470, triangle 490
1.163754489397857 #1471, triangle 491
1.0868959822655373 #1472, triangle 491
-0.9820370951005822 #1473, triangle 491
1.0796454926200167 #1474, triangle 492
1.1909409770313648 #1475, triangle 492
-0.1163359965275835 #1476, triangle 492
1.3441834403689374 #1477, triangle 493
1.0717808598576868 #1478, triangle 493
-0.6880958966745522 #1479, triangle 493
1.190669794503144 #1480, triangle 494
1.0145485352191799 #1481, triangle 494
-0.7455401645913434 #1482, triangle 494
1.1777918707815394 #1483, triangle 495
1.0624304950572856 #1484, triangle 495
-0.2985630267690102 #1485, triangle 495
1.9949964155608184 #1486, triangle 496
1.0879781565623106 #1487, triangle 496
-0.8034448858579203 #1488, triangle 496
1.196966356136209 #1489, triangle 497
1.0624319701446143 #1490, triangle 497
-0.7191080908799553 #1491, triangle 497
1.0541535558341406 #1492, triangle 498
2.2124855047927827 #1493, triangle 498
-0.2717308624958458 #1494, triangle 498
1.0460225163924304 #1495, triangle 499
1.4149212580727462 #1496, triangle 499
-0.8366007481528089 #1497, triangle 499
1.2444302226611703 #1498, triangle 500
1.506424257998201 #1499, triangle 500
-0.6490645928154115 #1500, triangle 500
1.4716323083258382 #1501, triangle 501
1.2098037097522396 #1502, triangle 501
-0.5777145534389985 #1503, triangle 501
1.4125356472340453 #1504, triangle 502
1.6711397585636532 #1505, triangle 502
-0.4975892684947758 #1506, triangle 502
