TAPERS FOR JACOBIAN
0.20407910093285428 -0.33800860405455474 #2951, triangle 984
-0.19587887283296354 -0.3286906215140655 #2952, triangle 984
-0.19844215062426404 0.34253557682535885 #2953, triangle 985
0.20155180567696954 0.3242563823115129 #2954, triangle 985
0.497582338144842 -0.01975084920821237 #2955, triangle 985
-0.4914471470423905 0.01861268920583026 #2956, triangle 986
0.19439187069218547 -0.3419812137027825 #2957, triangle 986
-0.20553058866683474 -0.3247961951879492 #2958, triangle 986
-0.18354592006975978 0.3276633112712012 #2959, triangle 987
0.21580398005273052 0.3390519927833365 #2960, triangle 987
-0.526527923465543 -0.0124919387584503 #2961, triangle 987
-0.21577337922386727 -0.3237601253443359 #2962, triangle 988
-0.4760620615520316 0.020793250071357877 #2963, triangle 988
0.18357908757908742 -0.3430460135845947 #2964, triangle 988
0.4851522343204024 0.001751482421099644 #2965, triangle 989
0.20967495173451947 -0.3325526176855134 #2966, triangle 989
-0.1900852361102449 -0.3341149643284747 #2967, triangle 989
-0.20051857348640542 -0.3231321930111465 #2968, triangle 990
-0.49919051600925385 0.022106882919614435 #2969, triangle 990
0.1994807533447284 -0.3436929941866019 #2970, triangle 990
0.20049297264997687 0.34308340517840563 #2971, triangle 991
-0.5007719346397439 -0.020869401300681673 #2972, triangle 991
-0.19950641904524236 0.32372380192076605 #2973, triangle 991
0.5315134861357182 0.007376876649028791 #2974, triangle 992
0.1805662780652486 -0.3300139098601412 #2975, triangle 992
-0.2185332946956246 -0.33666936737106384 #2976, triangle 992
-0.20152246605094012 -0.3431014046418189 #2977, triangle 993
0.5023948044919516 0.02090604863157656 #2978, triangle 993
0.19847171705179417 -0.32370631808204153 #2979, triangle 993
-0.19017546050902598 0.3544397012537477 #2980, triangle 994
0.20958902022136447 0.3128746772951686 #2981, triangle 994
0.48528178084370177 -0.04275204118975891 #2982, triangle 994
-0.1805138660943872 0.3372066371019966 #2983, triangle 995
0.2185809563946206 0.3294824032974016 #2984, triangle 995
0.4719446830476539 -0.00854124851663891 #2985, triangle 995
-0.20955804440748 0.3131075784387357 #2986, triangle 996
0.19020797404523368 0.3541919088827006 #2987, triangle 996
-0.4853284886575724 -0.042299663653429916 #2988, triangle 996
-0.5096909596516066 -0.00514327137584561 #2989, triangle 997
-0.19386908318395876 0.33102767052822213 #2990, triangle 997
0.20603836503175002 0.33564699793406155 #2991, triangle 997
-0.21946140205852563 0.33335805275247987 #2992, triangle 998
0.17954330818077013 0.3333086148307273 #2993, triangle 998
0.5332384862222613 -0.00005561147597713943 #2994, triangle 998
-0.21748370081500465 0.3412102210458403 #2995, triangle 999
0.18171717037705867 0.32554842687190144 #2996, triangle 999
0.5295809658328535 -0.017019191486579262 #2997, triangle 999
0.195723965641149 0.3222038149982314 #2998, triangle 1000
0.5067353044228208 -0.024038166690519853 #2999, triangle 1000
-0.20423080667211377 0.344651805381717 #3000, triangle 1000
0.1999999999999982 -0.34809111324991665 #3001, triangle 1001
-0.1999999999999982 -0.31889516635279497 #3002, triangle 1001
-0.4999999999999972 0.030817329164808675 #3003, triangle 1001
0.49151242906633735 -0.04887239400882823 #3004, triangle 1002
-0.19443571834374587 0.35785019164184795 #3005, triangle 1002
0.20548794053907019 0.3096861085152039 #3006, triangle 1002
-0.48566698705452843 0.009010239259598662 #3007, triangle 1003
0.19044333965277482 -0.33742388339651486 #3008, triangle 1003
-0.20933366371249096 -0.3292677291065932 #3009, triangle 1003
0.21095348036534714 0.3052998129618168 #3010, triangle 1004
0.4832296133679466 -0.057075336096517604 #3011, triangle 1004
-0.1887381278972559 0.3625974166171856 #3012, triangle 1004
-0.20559515758434094 -0.28956217565748005 #3013, triangle 1005
-0.491348330253718 0.08459888759088309 #3014, triangle 1005
0.1943254676590039 -0.38018031065571034 #3015, triangle 1005
0.4483728273282519 -0.16157313284424948 #3016, triangle 1006
-0.1613751528628849 0.44859936806084255 #3017, triangle 1006
0.23522358333251145 0.23505886161132714 #3018, triangle 1006
-0.21035542422424583 -0.35391923990498547 #3019, triangle 1007
0.5169481876704493 0.041800643086819016 #3020, triangle 1007
0.18936936390953166 -0.3133640552995435 #3021, triangle 1007
0.20000000000000176 -0.3708058688698673 #3022, triangle 1008
-0.20000000000000176 -0.2978549928581485 #3023, triangle 1008
-0.5 0.07045294074681016 #3024, triangle 1008
-0.19047445843357483 0.3401597839540903 #3025, triangle 1009
0.20930397799364264 0.3265760748496339 #3026, triangle 1009
0.48571179159106287 -0.01482809190158075 #3027, triangle 1009
0.20000000000000226 -0.4084513702170387 #3028, triangle 1010
-0.20000000000000226 -0.26582224687372424 #3029, triangle 1010
-0.49999999999999295 0.12121289193197489 #3030, triangle 1010
0.39653114599837913 -0.199999999999999 #3031, triangle 1011
-0.1067700139590958 0.5000000000000031 #3032, triangle 1011
0.27560771946511403 0.1999999999999985 #3033, triangle 1011
-0.13190963543484752 -0.4917226012896754 #3034, triangle 1012
0.41802790953433133 0.19457677221306366 #3035, triangle 1012
0.25818565791535686 -0.20535068285706426 #3036, triangle 1012
-0.08955689765932776 -0.49574749704592236 #3037, triangle 1013
0.38365110776949457 0.19724560146322426 #3038, triangle 1013
0.28654684671747144 -0.20273556147048893 #3039, triangle 1013
0.08995689966530936 0.5487957849509266 #3040, triangle 1014
-0.3839355553072392 -0.22747538942577694 #3041, triangle 1014
-0.2863010206490208 0.17049817526586997 #3042, triangle 1014
0.30993665897442174 0.20000000000000145 #3043, triangle 1015
0.35758097910020714 -0.20000000000000098 #3044, triangle 1015
-0.04839634186695878 0.4999999999999985 #3045, triangle 1015
0.08853382342151218 -0.5098586425957149 #3046, triangle 1016
-0.2871738399783604 -0.19376424009263182 #3047, triangle 1016
-0.3829266287754198 0.20614004036354855 #3048, triangle 1016
-0.30845936433190196 -0.19728819994596974 #3049, triangle 1017
-0.3591713431163691 0.2026935392046325 #3050, triangle 1017
0.051191427797556935 -0.5042588422003769 #3051, triangle 1017
-0.2561135920471148 0.39580947997988153 #3052, triangle 1018
0.13473008441229284 0.2762104162990535 #3053, triangle 1018
0.616205612874129 -0.10585192342760752 #3054, triangle 1018
-0.23412007178426827 -0.4215621510921744 #3055, triangle 1019
0.5626672918322347 0.13567158590917477 #3056, triangle 1019
0.16269806660270178 -0.2554163063372208 #3057, triangle 1019
-0.1869667014162681 0.3187566469837815 #3058, triangle 1020
0.21262203181043499 0.3482358639549148 #3059, triangle 1020
-0.5208746519848569 -0.031097665832574346 #3060, triangle 1020
-0.1973988316983326 -0.33947983058294606 #3061, triangle 1021
0.4959814065692398 0.01339729986119253 #3062, triangle 1021
0.20258436239779012 -0.32724298752436504 #3063, triangle 1021
-0.5629405060552979 -0.06633179108104616 #3064, triangle 1022
-0.16254685965278515 0.30018824931672206 #3065, triangle 1022
0.2342465392453047 0.3682125281120006 #3066, triangle 1022
-0.23763459369716636 -0.36345504599576084 #3067, triangle 1023
0.5703946220186669 0.0585196198290306 #3068, triangle 1023
0.1584567477551065 -0.3045137629003576 #3069, triangle 1023
0.4468066951099447 -0.02359683022008424 #3070, triangle 1024
-0.15999839578956188 0.3444318919736335 #3071, triangle 1024
0.2363649621525451 0.32241651609742356 #3072, triangle 1024
-0.4755493129771017 0.0041945032340131505 #3073, triangle 1025
0.183201502877682 -0.33521598281131276 #3074, triangle 1025
-0.21612145651992862 -0.33145598543740684 #3075, triangle 1025
-0.562283381411739 0.05062059908498079 #3076, triangle 1026
0.2339420860139774 -0.35884463829972724 #3077, triangle 1026
-0.16291069285252746 -0.3087622875311425 #3078, triangle 1026
-0.2286811417246243 -0.2845308445656225 #3079, triangle 1027
-0.4574727120067152 0.09281887866440716 #3080, triangle 1027
0.169103490344842 -0.38599052511687415 #3081, triangle 1027
-0.441736082410425 -0.08338917687770797 #3082, triangle 1028
-0.24009200821229745 0.2902891057663307 #3083, triangle 1028
0.1554419361313243 0.37934859819898714 #3084, triangle 1028
0.17502207836164418 0.3337535572574814 #3085, triangle 1029
-0.4648167652883755 -0.0009434224736895878 #3086, triangle 1029
-0.22350985344561228 0.3329133741245453 #3087, triangle 1029
-0.2803447341508864 -0.12329305299664198 #3088, triangle 1030
-0.3908972820224556 0.26436402698601275 #3089, triangle 1030
0.09946077198201943 -0.6399885283675621 #3090, triangle 1030
0.4106709143333735 0.10826601430153913 #3091, triangle 1031
0.2640348212683119 -0.2746208221245164 #3092, triangle 1031
-0.12376016882457584 -0.39771594144254985 #3093, triangle 1031
-0.09461253597184498 0.5 #3094, triangle 1032
0.2834112213137812 0.20000000000000145 #3095, triangle 1032
0.3872963683731385 -0.20000000000000095 #3096, triangle 1032
0.4044945077412418 -0.2000000000000018 #3097, triangle 1033
-0.1165645670996873 0.4999999999999978 #3098, triangle 1033
0.2690354303570621 0.20000000000000143 #3099, triangle 1033
-0.5545734399542099 0.12205909023048477 #3100, triangle 1034
0.2302973897811251 -0.40918460459351563 #3101, triangle 1034
-0.1672197177475246 -0.2652305824225039 #3102, triangle 1034
-0.3118570509374994 -0.2176832593587401 #3103, triangle 1035
-0.35552449108501727 0.18149883855037882 #3104, triangle 1035
0.04472005814969395 -0.47325661393675716 #3105, triangle 1035
0.3052511342773559 0.20000000000000154 #3106, triangle 1036
0.36265046675401635 -0.200000000000001 #3107, triangle 1036
-0.05716500177964774 0.4999999999999984 #3108, triangle 1036
-0.27188664889773734 -0.2752067963335591 #3109, triangle 1037
-0.40101856761688726 0.10737885462555359 #3110, triangle 1037
0.11236364060622284 -0.3970120009796683 #3111, triangle 1037
0.3452807906711262 -0.1999999999999989 #3112, triangle 1038
-0.02529516148112998 0.5 #3113, triangle 1038
0.32159621900460733 0.19999999999999835 #3114, triangle 1038
-0.23287360646801794 0.380002634168825 #3115, triangle 1039
0.16418279148851359 0.2897173253916519 #3116, triangle 1039
0.5599933796522863 -0.08434117308690771 #3117, triangle 1039
0.12298872523786891 0.44042713411143614 #3118, triangle 1040
-0.4099948184215764 -0.15424049648673266 #3119, triangle 1040
-0.26457815891294273 0.2410620553483291 #3120, triangle 1040
0.22012209024900006 -0.3652790943876658 #3121, triangle 1041
-0.17881204488864297 -0.3028483702963932 #3122, triangle 1041
-0.5344758148960822 0.06155435809121819 #3123, triangle 1041
-0.2024588292790831 0.334679227558334 #3124, triangle 1042
0.19752596263211933 0.33199015078079197 #3125, triangle 1042
0.503883699168944 -0.003007014607387035 #3126, triangle 1042
-0.2220165498013885 0.4723050998300302 #3127, triangle 1043
0.17670104361466704 0.21833404765210562 #3128, triangle 1043
0.5380676241942057 -0.18078524160793713 #3129, triangle 1043
0.20807537696965744 -0.3558085279616815 #3130, triangle 1044
-0.19175823462459146 -0.31159112911226355 #3131, triangle 1044
-0.5130798859321823 0.04523204328802189 #3132, triangle 1044
-0.20779533360622082 0.3336516036126298 #3133, triangle 1045
0.19204972885417163 0.3330152149254902 #3134, triangle 1045
0.512610277018203 -0.0007149135657772151 #3135, triangle 1045
-0.19049592854564054 -0.31727195887655824 #3136, triangle 1046
-0.5151195439462316 0.0340851393295564 #3137, triangle 1046
0.2092834939790492 -0.3497912120185993 #3138, triangle 1046
0.5342241626775284 0.0011870577546666007 #3139, triangle 1047
0.17896060278969692 -0.3328047062575846 #3140, triangle 1047
-0.21998805560686435 -0.3338623799115993 #3141, triangle 1047
0.20298834277099315 -0.3449914319007467 #3142, triangle 1048
-0.19698916370179187 -0.3218755978798359 #3143, triangle 1048
-0.50473114050891 0.024717864450923457 #3144, triangle 1048
-0.202962501668075 0.3360896624041648 #3145, triangle 1049
0.1970153935781631 0.3305883533646334 #3146, triangle 1049
0.5046896916914996 -0.006113276845255236 #3147, triangle 1049
-0.19711091524297453 0.3381879630153879 #3148, triangle 1050
0.20286836736593455 0.32851379923123736 #3149, triangle 1050
0.495542151143565 -0.010651445462304338 #3150, triangle 1050
0.5195084139812362 0.012423947921925445 #3151, triangle 1051
0.18780021324070845 -0.3276948244671841 #3152, triangle 1051
-0.2118387123440341 -0.3390199381570582 #3153, triangle 1051
0.5147226963164251 -0.027218195509408603 #3154, triangle 1052
-0.20904947419346287 0.3462506783680647 #3155, triangle 1052
0.19074105433182367 0.32066151762223855 #3156, triangle 1052
0.46784374470298945 -0.04061552968997318 #3157, triangle 1053
-0.17738367929939747 0.35327449518143034 #3158, triangle 1053
0.2214060078542319 0.31397132295910124 #3159, triangle 1053
-0.18229955873782328 0.35158926325831513 #3160, triangle 1054
0.21695036874626408 0.31556399704547833 #3161, triangle 1054
0.4743308638159351 -0.037483306128506096 #3162, triangle 1054
-0.4749564616878996 0.019825400336945374 #3163, triangle 1055
0.18276347765892417 -0.3425719961459321 #3164, triangle 1055
-0.21652446170757134 -0.3242209498779777 #3165, triangle 1055
-0.18356741610208704 0.34527526173340944 #3166, triangle 1056
0.2157841480549944 0.3216015550182227 #3167, triangle 1056
0.47604618836894386 -0.025284146215431912 #3168, triangle 1056
0.19754465009237657 0.3275550925271963 #3169, triangle 1057
0.5038542282537578 -0.012725304781228517 #3170, triangle 1057
-0.2024403700019744 0.339162094114565 #3171, triangle 1057
0.4978071693159113 -0.025245031678127135 #3172, triangle 1058
-0.19858791828506608 0.3452556312526845 #3173, triangle 1058
0.20140711431394095 0.3216205012247981 #3174, triangle 1058
-0.4763674378024183 0.04238830950831383 #3175, triangle 1059
0.1838034130155062 -0.3542404194210323 #3176, triangle 1059
-0.21556628525173088 -0.3130619699545473 #3177, triangle 1059
-0.19235608029641085 -0.34407636083602583 #3178, triangle 1060
0.48844287069978465 0.022881286838584456 #3179, triangle 1060
0.20750058502935334 -0.3227606793002235 #3180, triangle 1060
-0.5040495071629477 0.011141094082229937 #3181, triangle 1061
0.2025626279199593 -0.3384170873952339 #3182, triangle 1061
-0.19742084856635658 -0.3282880527201504 #3183, triangle 1061
0.2194800803093443 -0.3462442720656495 #3184, triangle 1062
-0.17952266958830446 -0.3206676827588748 #3185, triangle 1062
-0.5332733592129902 0.02720555365642176 #3186, triangle 1062
-0.21892452328414877 -0.32777569997033656 #3187, triangle 1063
-0.4714437089827681 0.012249384119763776 #3188, triangle 1063
0.18013566924091656 -0.33893768711163463 #3189, triangle 1063
-0.4884245301979726 -0.007570732769714911 #3190, triangle 1064
-0.20751265569627275 0.3299255643664799 #3191, triangle 1064
0.19234354349987637 0.3367586111332725 #3192, triangle 1064
0.21715853947622404 0.3092116919878892 #3193, triangle 1065
0.47402544233054866 -0.049771549984953235 #3194, triangle 1065
-0.1820724333746405 0.3583605199063782 #3195, triangle 1065
-0.4857653589047784 0.0010575453381263932 #3196, triangle 1066
0.19051165268701423 -0.3338045161771215 #3197, triangle 1066
-0.2092684906667002 -0.33286248327424833 #3198, triangle 1066
-0.20142304124539342 -0.3400227736467653 #3199, triangle 1067
0.5022374317607802 0.014540581844756607 #3200, triangle 1067
0.19857187806355767 -0.32671034910642544 #3201, triangle 1067
0.2176492566886736 0.33942904669618684 #3202, triangle 1068
-0.5298845109737559 -0.013290040606304098 #3203, triangle 1068
-0.18153605609779438 0.3272928515388687 #3204, triangle 1068
-0.2027832933573302 -0.3365045920324748 #3205, triangle 1069
0.5044025047682891 0.007018480629865726 #3206, triangle 1069
0.19719720413488787 -0.33017708853734073 #3207, triangle 1069
-0.20216869196746293 -0.33266851608661907 #3208, triangle 1070
-0.49662514197737656 0.0014921188562952972 #3209, triangle 1070
0.19781948587386575 -0.33399881421479866 #3210, triangle 1070
0.18252032239811233 -0.3247382588910236 #3211, triangle 1071
-0.2167478117280312 -0.3420406680609095 #3212, triangle 1071
